id,sex,age,place,tenure,height,weight,bmi,income,high.bmi
1,male,60,rural,irregular,167.150133894509,92.0455559831863,32.9449890626586,4866.08749279788,TRUE
2,female,71,urban,rent,172.162059977502,80.7123705561544,27.2311010593646,5776.43637683304,TRUE
3,female,93,urban,rent,185.173219225622,48.3428672264567,14.0986020200276,4460.93503930945,FALSE
4,female,53,urban,rent,191.31638351297,84.617938754055,23.118418245777,6005.82537604854,FALSE
5,female,35,urban,rent,176.618311037286,53.7443829548121,17.2290617006275,4329.32665579804,FALSE
6,male,78,urban,rent,163.735987458645,78.39831894269,29.2427669951298,6391.26563374891,TRUE
7,male,60,urban,own_appartment,161.245850461606,93.737013827596,36.0523866171917,7538.52608219651,TRUE
8,female,49,rural,own_appartment,186.353308687,75.5753004524756,21.7623437697311,4174.59528966504,FALSE
9,male,85,urban,homeless,176.49271384231,59.616526508356,19.1387295987151,5441.36307227528,FALSE
10,female,65,urban,own_appartment,171.957606421301,71.4550298401133,24.1651793277302,4822.36218400261,FALSE
11,female,43,urban,own_house,189.642915189904,53.7338077193006,14.9408178658667,5007.50424594435,FALSE
12,male,46,urban,own_house,161.057791376247,88.9177949856813,34.2787680968227,6708.16027910399,TRUE
13,female,29,urban,irregular,185.034852996254,77.5777693583048,22.6584505930889,3954.16231825997,FALSE
14,female,24,rural,irregular,176.754013995613,65.1857894525101,20.8648063915341,3066.26334982934,FALSE
15,female,30,urban,rent,169.010090051642,62.9363400502443,22.033131040367,4869.08934849471,FALSE
16,male,27,urban,irregular,162.708627323318,71.4633714568298,26.9936951437482,4091.49711040462,TRUE
17,male,71,urban,irregular,159.593231562605,96.323272683133,37.8183252237488,5089.83011224659,TRUE
18,female,35,rural,own_house,153.395874708921,60.2119453225695,25.5891168873752,5861.52013967155,TRUE
19,female,26,rural,own_appartment,168.60961354791,54.490896891338,19.1672271742029,4571.89094319651,FALSE
20,female,81,rural,rent,176.629507202025,47.535965769026,15.2368715797352,4827.30246811246,FALSE
21,female,35,rural,own_house,180.336353272692,50.8201609062651,15.6267789685464,4796.22153424795,FALSE
22,male,32,urban,own_house,161.989932779733,61.0791443916305,23.2764580181279,5806.37851108612,FALSE
23,female,82,urban,rent,185.362500491598,43.8200788288285,12.753500273198,3797.3297546257,FALSE
24,male,77,urban,own_appartment,158.283262245817,78.1789317193351,31.2046809516805,6043.91371377512,TRUE
25,male,79,urban,own_house,162.72964614208,81.1455987184545,30.6430231191242,6700.01811272526,TRUE
26,female,36,urban,own_house,176.862970471137,55.5615179435038,17.7623438263081,4500.02485488902,FALSE
27,male,75,urban,rent,173.324214131177,77.712282839295,25.868496465709,5969.62590560686,TRUE
28,male,62,rural,irregular,163.190502559147,94.0947070461103,35.3325868147819,5458.40694500243,TRUE
29,female,29,rural,own_house,192.59018456348,53.4330976934591,14.4059549950043,4835.22022599237,FALSE
30,male,38,urban,rent,155.630112137671,79.1824282515108,32.6920048875181,7926.94530943877,TRUE
31,female,27,urban,own_house,191.644722037564,48.2450953671978,13.1358881835471,4421.78233800608,FALSE
32,male,65,urban,rent,178.268954103274,92.8107248193454,29.2042953131537,6727.72652289582,TRUE
33,female,38,urban,rent,190.781480627144,71.6878441401407,19.6957757184048,5804.2438906601,FALSE
34,male,84,urban,own_appartment,170.390707539703,71.7885845901815,24.7265530138018,6041.31198807148,FALSE
35,female,29,rural,rent,185.657753001105,67.3847104711194,19.5494789573672,5137.4729400656,FALSE
36,female,47,rural,irregular,189.035020794792,65.3002062654668,18.2738482570428,3305.37160180694,FALSE
37,male,33,urban,own_appartment,163.88701221147,88.0497201055197,32.7822610413215,6616.12160396141,TRUE
38,male,38,rural,rent,165.773429205905,88.8158432624762,32.3191998966873,5737.44063990677,TRUE
39,male,22,urban,own_house,163.60169681086,66.2602647109036,24.7558338471315,5802.79215289004,FALSE
40,female,43,rural,irregular,184.343078351123,91.0261841180828,26.7862961536888,3837.68544667285,TRUE
41,male,56,rural,rent,165.343706092835,90.4219385706392,33.0748952889114,8010.40317395879,TRUE
42,female,61,rural,own_appartment,178.590190364481,51.9981123634423,16.3031820356194,4319.28449560902,FALSE
43,male,37,urban,own_appartment,161.186188800899,85.4428019418873,32.8866645553447,6727.42708827142,TRUE
44,male,82,rural,irregular,165.423487477756,85.5853979087392,31.2755768986549,4411.2435472137,TRUE
45,male,81,urban,irregular,154.006489342796,68.7565432295451,28.9891840901824,3786.21591998471,TRUE
46,female,52,urban,own_appartment,180.357474451319,70.9799160686019,21.8206252622476,5296.66988624481,FALSE
47,female,48,urban,rent,189.374335576656,76.1451589996481,21.2324472419661,4728.43366665329,FALSE
48,female,47,rural,rent,186.947259058612,74.6068057234601,21.3471667222781,5361.62817126495,FALSE
49,male,65,rural,rent,162.973422341288,92.2362947564928,34.7270807882156,6384.13372446417,TRUE
50,male,32,rural,rent,157.329612714518,89.2223288332588,36.045628931227,7751.96594143871,TRUE
51,female,75,rural,own_appartment,188.318534230287,59.4839958750144,16.7731258076775,5087.53236315052,FALSE
52,female,60,urban,irregular,183.196761170149,71.8283345615088,21.4022885135701,2893.91313610743,FALSE
53,female,56,rural,rent,180.134911707942,70.5546846661246,21.7435310621956,5001.5824697144,FALSE
54,female,25,urban,own_appartment,176.008931426905,46.2103933483327,14.9166140403324,4406.94337811509,FALSE
55,male,76,urban,rent,161.127752120113,72.2231205944226,27.818618115465,6134.28755856741,TRUE
56,female,53,rural,rent,162.737904298915,75.4945685507659,28.5061305383966,6042.10000228736,TRUE
57,female,58,urban,irregular,184.888257441984,67.7900548748851,19.8311238544168,3514.17711058421,FALSE
58,male,32,rural,rent,170.409615586391,67.3742380049787,23.2009449113601,5869.91182432165,FALSE
59,male,80,rural,rent,176.811365741937,85.342059772115,27.298750106487,6345.02941542029,TRUE
60,female,60,urban,rent,185.804449692478,96.8949317253207,28.0665376418046,6000.89639191157,TRUE
61,female,36,urban,own_appartment,183.09925764267,52.0825763478719,15.535287404391,4879.86494563683,FALSE
62,male,26,rural,homeless,162.013365905568,70.6858613196335,26.9296596576787,4676.65205855379,TRUE
63,female,28,urban,own_appartment,194.359246442168,56.3687835225132,14.9220417032674,4932.74767091497,FALSE
64,female,23,urban,rent,187.258261451413,47.4694914303594,13.5373171909642,4161.63880242248,FALSE
65,female,40,urban,own_house,183.918656031518,60.6681053439147,17.9353089766257,4896.57063883391,FALSE
66,female,41,urban,own_appartment,174.078235521911,101.463578956613,33.482758103374,5827.03941508607,TRUE
67,female,78,rural,rent,182.676322085998,60.0200342342307,17.9858811999904,4400.4588399388,FALSE
68,male,91,rural,irregular,172.200660193358,69.5042215566219,23.4391338632742,3924.62644281514,FALSE
69,male,23,urban,rent,166.19138632487,85.3442192133579,30.8999010222486,6895.87492999197,TRUE
70,male,24,rural,rent,167.34181310055,66.4890063161707,23.7432902823571,5683.56822765847,FALSE
71,female,21,urban,homeless,181.569972136168,42.1711710998791,12.7916806273727,4179.44268857608,FALSE
72,male,48,urban,rent,164.259944387299,77.414596710558,28.6919134944706,6277.00566351024,TRUE
73,female,43,rural,own_appartment,166.706144721439,69.256865470504,24.9206643389469,5342.81624297246,FALSE
74,female,66,rural,rent,170.792546899853,66.840716512786,22.9141244239408,6275.21177951278,FALSE
75,female,49,urban,irregular,172.343794604317,62.9145047792031,21.1816350352523,3204.22107736665,FALSE
76,female,60,rural,own_house,176.591658409004,65.8934118573124,21.1301035306738,5430.25535773818,FALSE
77,male,40,urban,rent,165.418628417938,88.3009330905627,32.269813974004,7169.17912147536,TRUE
78,female,28,rural,rent,186.663882792532,70.8268035952264,20.3271762080383,5573.67054817669,FALSE
79,male,31,urban,rent,171.825409347589,86.4736961390662,29.2893172357494,4965.46336545049,TRUE
80,male,50,urban,irregular,172.016943980821,63.7222549283983,21.535188626086,4349.86908758896,FALSE
81,male,78,urban,own_appartment,163.093985326838,92.0268181206452,34.5970059259371,6569.83027776607,TRUE
82,female,32,urban,own_house,173.428136811048,59.2107228473377,19.6861706857801,5646.45150618703,FALSE
83,female,31,urban,rent,173.819454343953,54.5954422677246,18.0700612227688,4422.5409482359,FALSE
84,female,33,rural,rent,169.201366077121,47.216748468033,16.4925703930016,4297.93609618078,FALSE
85,female,65,urban,rent,190.099190159404,55.7418410070359,15.4248437971864,4797.62222349859,FALSE
86,male,22,rural,rent,157.897613091116,81.4903697987395,32.6855019498412,6803.11852816893,TRUE
87,female,60,urban,own_house,187.548999183468,58.6970481934729,16.6873263603931,4675.50367228479,FALSE
88,male,71,rural,rent,168.845399853027,86.142340908278,30.2160857077271,6217.8225235176,TRUE
89,female,27,rural,own_appartment,179.558837247149,57.8175555999215,17.9327196022157,5907.63974148062,FALSE
90,male,79,rural,own_appartment,153.806120496656,75.9893390759113,32.1222110606149,6896.44651679296,TRUE
91,female,53,urban,rent,178.179418305308,95.6606799710301,30.1313361139145,5580.89939590466,TRUE
92,female,34,rural,own_house,177.937146586088,66.901579015051,21.1301764803039,4944.82178077718,FALSE
93,female,76,urban,irregular,179.205315211087,65.7821030935221,20.4835855820833,3792.00633689048,FALSE
94,female,39,rural,rent,165.860535469533,64.9490771786033,23.6095037417002,4909.27075422175,FALSE
95,female,45,urban,own_house,202.774822826046,93.0614676682619,22.6329850351999,6141.150222009,FALSE
96,female,62,urban,rent,190.645382930646,70.9054366103308,19.5086380725149,5218.62949945018,FALSE
97,male,80,rural,own_appartment,165.655023331639,61.653647501843,22.4672312327551,6645.02877597079,FALSE
98,female,44,rural,own_appartment,172.311454281578,60.7230387558748,20.4515016299658,5267.57611841544,FALSE
99,male,69,urban,own_appartment,155.596771546774,76.9062659794753,31.7658559638536,6518.40563731691,TRUE
100,female,66,rural,own_house,177.938528897829,80.009465828688,25.2697752586025,5050.31781607783,FALSE
101,female,49,rural,rent,200.001224737815,70.314036310011,17.5782937888323,4684.56381293331,FALSE
102,female,38,urban,rent,176.282528380308,62.6106934181319,20.1479085945122,5236.62553900954,FALSE
103,female,55,urban,rent,184.201456358679,71.7346619028929,21.1418475382115,5683.1536199332,FALSE
104,male,21,urban,irregular,149.322428609203,91.4610490709252,41.0190963810991,5615.68632963128,TRUE
105,male,50,urban,own_appartment,167.778384828105,95.9937180723744,34.1012889693552,6766.02986996459,TRUE
106,female,59,urban,homeless,186.343653708368,53.0884186518039,15.2887006016392,4171.46028955421,FALSE
107,female,48,urban,rent,175.728338090584,62.5868884632816,20.2674801950768,5522.33462637622,FALSE
108,male,44,rural,rent,175.919973970487,90.0079374477472,29.0837568856812,5909.80539725787,TRUE
109,female,51,urban,rent,168.378132676692,68.4847491103153,24.1558593028175,5288.53440400799,FALSE
110,male,80,urban,irregular,166.602306145691,81.7367166998433,29.4479570508961,3773.11341812218,TRUE
111,male,30,urban,own_appartment,167.354199107257,60.3862281690461,21.5607903224134,5368.14230636812,FALSE
112,male,51,urban,own_appartment,168.698134779848,109.811483476498,38.5857722846826,8068.61782248798,TRUE
113,male,64,urban,homeless,151.076628084085,69.453023443138,30.4296242745011,6656.93304681841,TRUE
114,male,24,rural,rent,162.648100742599,68.0102252541303,25.7084693793743,4989.50370375034,TRUE
115,male,49,urban,own_appartment,150.978578452084,74.8482363826779,32.8360499654503,6161.18618069482,TRUE
116,female,20,urban,rent,161.521658513548,46.5107410090073,17.8275526658685,4742.04595005068,FALSE
117,male,66,urban,homeless,157.543169519218,108.894625494091,43.8740058235184,8682.78162717878,TRUE
118,male,21,rural,irregular,163.48893502053,89.3051500416101,33.4117924411945,4243.87452312915,TRUE
119,female,73,rural,irregular,185.469470955705,62.3042351323545,18.1122624484194,2858.02232431185,FALSE
120,female,48,rural,rent,189.9618978713,68.065138811501,18.8621734774727,4739.89813778067,FALSE
121,female,48,rural,homeless,186.176314265963,91.6217566484983,26.4332009482708,5093.37175603463,TRUE
122,male,24,urban,own_appartment,163.683196212466,70.113366832034,26.1693315013125,5070.74864512955,TRUE
123,female,78,urban,own_house,169.431381722172,56.9189764617047,19.8275647467056,4726.16951637938,FALSE
124,male,40,urban,own_appartment,157.244839718235,76.2888838016739,30.8537855305996,6605.700236995,TRUE
125,female,36,urban,own_appartment,168.756785014152,51.8999978833861,18.2240481440342,4488.08223797484,FALSE
126,female,57,urban,irregular,194.76903286988,77.3768104220646,20.3972213097937,3268.44133205239,FALSE
127,female,42,urban,rent,193.008055212138,62.6415150689325,16.8155618881523,4288.15287247884,FALSE
128,male,38,rural,own_appartment,157.112480493404,102.562652281241,41.5496981029965,8518.40178635828,TRUE
129,male,48,rural,own_appartment,153.214347327803,110.621094215375,47.1236670699678,8479.66238949672,TRUE
130,female,48,urban,own_house,169.849961022831,77.6085155099104,26.9016224480807,4648.52316976784,TRUE
131,male,60,urban,rent,154.622482398461,85.5768617812131,35.7940692077598,6619.97766134755,TRUE
132,male,69,urban,own_house,172.39177361613,105.005386508219,35.3328363719966,6958.41527952743,TRUE
133,male,34,urban,irregular,170.607298758749,75.6202030195178,25.9802080977231,3704.13170052238,TRUE
134,female,49,urban,irregular,177.479399506223,82.0178171897597,26.0382807652124,3909.72353821272,TRUE
135,male,51,rural,irregular,147.145081418801,106.617390366912,49.2420980996176,5409.01440321753,TRUE
136,male,80,rural,rent,164.935630931985,75.9745506749748,27.9279570578854,6555.92269167503,TRUE
137,male,44,urban,irregular,143.600499961912,127.400986100312,61.781846712777,7693.64075133467,TRUE
138,male,66,rural,rent,179.057118712516,83.5193887504939,26.0497838249644,6344.78693107652,TRUE
139,female,31,urban,rent,177.528735453193,33.9379809979705,10.7683381026367,4297.90363359456,FALSE
140,male,44,rural,own_appartment,181.941624012425,75.0029039175333,22.6576020458194,6052.91601668984,FALSE
141,female,32,rural,own_appartment,183.000014108882,58.9554475878112,17.6044189128226,4539.82771841545,FALSE
142,female,58,rural,rent,181.316042201847,68.5818922975069,20.8610902834951,4885.62964293801,FALSE
143,female,61,urban,rent,160.750047661714,58.9461932712577,22.8114841991792,5680.36813467852,FALSE
144,male,46,rural,rent,177.781636532335,94.6909762249165,29.9595161098327,6027.83163663323,TRUE
145,female,24,urban,own_house,180.495979535687,51.0810868001456,15.6792420072193,4430.92932008132,FALSE
146,male,40,urban,irregular,172.440663669677,98.0905205566665,32.9873681985945,4375.56685389221,TRUE
147,female,55,urban,rent,179.984549156319,71.8734853395048,22.1869832974761,5205.46336182533,FALSE
148,female,78,rural,own_house,168.400891022261,58.0741435111802,20.478306713441,4887.78260841066,FALSE
149,female,53,rural,rent,186.212926414302,106.74838222763,30.7851767543332,6115.96526399488,TRUE
150,male,60,rural,rent,150.224740959452,101.710072969685,45.0693233963727,9057.1617838026,TRUE
151,female,67,rural,rent,176.124621109666,78.0905309809414,25.1743480441272,5451.21664536576,FALSE
152,male,24,urban,homeless,172.660997839906,63.8329713576383,21.4119671267217,5562.38897780572,FALSE
153,male,78,rural,own_appartment,150.878058167905,69.3944039167043,30.4840227931798,7429.76600067986,TRUE
154,male,63,urban,rent,163.706223379918,90.880721904366,33.9110618403657,6719.38257366161,TRUE
155,female,63,urban,own_appartment,154.480401555388,73.8412971930436,30.9422961257823,7079.61898635111,TRUE
156,male,62,rural,rent,159.464663020042,90.0525977766229,35.4133756823412,7097.36380056296,TRUE
157,male,81,urban,own_appartment,169.426997096548,67.4992600499885,23.5143936800631,6628.9756358971,FALSE
158,male,55,rural,rent,163.310252480688,118.461849386387,44.4172439988925,8523.30619505449,TRUE
159,male,34,rural,irregular,163.240451024314,104.514632378739,39.2212585351505,5682.7712814832,TRUE
160,male,52,urban,irregular,154.030434739859,99.9257507241376,42.1176699868196,4905.49823800513,TRUE
161,male,51,urban,own_house,168.665880825175,79.2469009870535,27.8565809078493,6966.20032913263,TRUE
162,male,64,rural,rent,168.897850273111,80.6419303667174,28.2691448606556,5663.21779623215,TRUE
163,male,58,urban,rent,165.331402893171,123.735001097175,45.2670157866849,7595.03171260629,TRUE
164,male,22,urban,homeless,153.751597447034,65.80393907903,27.8363711368523,6353.62035695288,TRUE
165,female,25,urban,rent,159.306614126736,57.1094454116679,22.5029952311373,5042.17153840423,FALSE
166,female,78,urban,irregular,181.156605106599,58.1493624725719,17.7188940351129,3274.54535244496,FALSE
167,female,44,rural,rent,183.431844395385,95.3243419386079,28.3305072215572,5155.8619871509,TRUE
168,male,23,rural,own_appartment,180.025525825374,81.2327021493341,25.0647122862096,6196.55541961093,FALSE
169,male,42,urban,rent,154.782313456863,71.2713847169572,29.7490108150451,6468.84601703374,TRUE
170,female,34,rural,irregular,184.362476372576,65.0608527412135,19.1414434755391,3417.43940590252,FALSE
171,female,22,urban,rent,178.381055431494,65.4624607759446,20.5728693607652,5618.14021155402,FALSE
172,female,27,urban,rent,185.587244204604,66.244827459354,19.2333851013522,4247.18425882858,FALSE
173,male,77,rural,own_appartment,175.657187487101,75.2781050851955,24.3970226153605,6341.34992622401,FALSE
174,female,40,rural,rent,156.540172437552,62.5053171449128,25.5073503476137,5651.18627635739,TRUE
175,male,37,urban,rent,166.533611128068,82.6584944688865,29.8046270617159,5514.54056780955,TRUE
176,male,27,rural,irregular,165.518936668081,85.8074342331379,31.3205616106699,4103.39405540267,TRUE
177,male,20,urban,own_house,156.252402927182,70.6753095024317,28.9477164068906,6088.10055516375,TRUE
178,male,64,rural,irregular,166.622548807602,98.193780278955,35.3684830031403,4840.29660099045,TRUE
179,male,59,urban,rent,158.037191517742,118.970764101022,47.6345036726245,8181.51284863728,TRUE
180,male,47,urban,irregular,167.923852485492,94.4561033382647,33.4969486077159,4640.33296854094,TRUE
181,female,41,urban,own_appartment,179.301841256852,53.7293920173099,16.7125387615345,4498.21919869641,FALSE
182,male,26,urban,own_appartment,145.147021493349,63.6704225162342,30.221879894968,6053.67760362702,TRUE
183,male,36,urban,own_house,143.228369318586,88.0539286864163,42.923056769467,8227.1898482095,TRUE
184,female,69,rural,rent,173.983295072744,76.5729200444264,25.2964807037891,4936.2897971384,FALSE
185,female,58,urban,rent,181.994029673949,101.026934716049,30.5016191327066,5696.15234427829,TRUE
186,female,80,rural,rent,175.922492175531,56.3462302648971,18.2063181746861,4717.17275906137,FALSE
187,female,60,urban,irregular,176.76309487143,65.4820084452589,20.95746733005,3899.45425909614,FALSE
188,male,32,rural,own_appartment,157.641761066046,75.168395278692,30.2477255019041,7225.91040760821,TRUE
189,male,80,rural,rent,156.053894259354,89.2069285516294,36.6310497899886,6463.61053594182,TRUE
190,male,39,rural,rent,180.005285474169,97.2729867756673,30.0207637126048,6366.69903268775,TRUE
191,male,83,urban,own_appartment,158.54451733031,61.1902063862732,24.3433005847272,5936.09441208253,FALSE
192,male,71,rural,rent,154.42810670942,66.1031300629163,27.718474838902,6437.44586669682,TRUE
193,female,85,urban,rent,191.620709136839,60.454928068453,16.4644346512407,5017.29820048741,FALSE
194,female,47,rural,rent,171.476108772749,79.8615644508103,27.1600505648459,6059.33614156157,TRUE
195,male,42,urban,own_appartment,175.133567912829,69.368656574315,22.6164529277475,5021.18900897744,FALSE
196,female,74,urban,rent,200.15087491424,55.2153652185071,13.7830383137262,5385.85402975018,FALSE
197,male,77,rural,homeless,169.639986034953,66.9788703193551,23.2745537184352,5756.64261211597,FALSE
198,female,79,rural,rent,197.292498639806,51.8858720985346,13.3299332506149,4362.03579925887,FALSE
199,male,69,urban,own_appartment,155.124430617202,68.3506109592246,28.404163249377,7405.66901436765,TRUE
200,male,24,rural,own_appartment,178.707657400197,69.106710613649,21.6388361219265,5838.18059773554,FALSE
201,male,38,rural,rent,157.082780774832,107.483581687705,43.5597088624963,8143.33759899943,TRUE
202,male,52,urban,own_appartment,159.374146805069,99.3268367283872,39.104871130509,6413.85310643728,TRUE
203,male,41,urban,own_house,157.928626674145,105.507557894791,42.3020927586398,7901.77368682932,TRUE
204,male,57,urban,rent,169.384280004343,137.44086255394,47.9037670989894,8018.38482958209,TRUE
205,male,54,urban,rent,154.405349920614,76.5446723403382,32.1063015572918,7883.05934383304,TRUE
206,male,47,urban,own_house,175.886978131165,86.8122272584056,28.0616706854672,6794.51607010354,TRUE
207,male,55,urban,own_appartment,175.829144829844,71.1818980180234,23.0243742709052,7177.37189527219,FALSE
208,female,74,rural,own_house,170.789612619809,64.3073612613655,22.0464050608701,4895.13816735468,FALSE
209,male,57,urban,own_appartment,150.919376623036,64.2352884902023,28.2022445138979,5176.60247125481,TRUE
210,male,51,urban,rent,173.856140698985,75.6742557618059,25.0361813564943,6137.02192691915,FALSE
211,male,75,urban,rent,164.934300800807,67.35874562333,24.7612191295773,5657.0257151656,FALSE
212,male,60,urban,rent,158.391220834644,116.970791548659,46.6246104552982,7421.48344488606,TRUE
213,female,53,urban,irregular,171.945682214314,72.7227212906383,24.5973076276265,3558.01882449647,FALSE
214,female,73,rural,own_house,195.452559189682,54.6086786226825,14.2948283678608,4820.97973097213,FALSE
215,male,66,urban,own_house,160.216618744744,93.3325586478768,36.3595121778378,7589.48046084425,TRUE
216,female,33,urban,rent,173.988758302549,65.772050003505,21.7269618037166,5008.6475510352,FALSE
217,female,75,urban,rent,192.671902622429,58.6051885109089,15.7869885935785,4903.20604527249,FALSE
218,female,80,rural,rent,171.014351823547,70.3280613983335,24.047145373202,5205.73162183582,FALSE
219,female,26,rural,irregular,182.088913257231,57.0034962596191,17.1923199830821,2889.37801571073,FALSE
220,male,20,rural,rent,169.396395194129,64.5994516334768,22.5123329418682,5299.75996002341,FALSE
221,male,57,rural,rent,153.999479919994,109.138635736888,46.0193004276267,8530.85140518946,TRUE
222,female,22,urban,irregular,186.143683873329,63.9531812708776,18.4571883322827,3325.25242548003,FALSE
223,male,48,urban,homeless,163.373977682693,77.9065113744357,29.188245556952,6090.92369715939,TRUE
224,male,67,urban,rent,149.280501608947,84.7305796558251,38.021916703054,8377.62365626461,TRUE
225,male,67,urban,rent,176.557748112662,69.5869255941339,22.3230785471727,6185.83361895674,FALSE
226,male,25,urban,rent,154.359753792869,78.7609805778309,33.0554413462572,7217.2060268286,TRUE
227,female,35,urban,own_house,177.666740458119,64.0165454950532,20.2805610517981,4554.32330216376,FALSE
228,male,26,rural,rent,138.820415220331,84.6577828348491,43.9298997400985,9284.62680876773,TRUE
229,male,49,rural,irregular,168.927115051226,85.5462008078782,29.9779545225014,4147.41605358728,TRUE
230,female,55,urban,own_house,183.087382329005,52.6834615805119,15.7165591646697,4668.5174472378,FALSE
231,male,75,urban,homeless,157.211387872766,84.5734231801975,34.2188890774918,7488.58187130293,TRUE
232,male,24,urban,rent,162.073575906052,67.7174780596974,25.7796102495952,6287.57467934582,TRUE
233,female,35,urban,rent,180.1700311046,46.7704576439721,14.4080933100614,4697.04278030339,FALSE
234,male,32,urban,own_house,170.654870040357,82.0113221004578,28.1602457411345,7595.31020333859,TRUE
235,female,79,rural,rent,169.245929296938,56.0204474331451,19.5573545721564,4347.43631081155,FALSE
236,female,64,rural,irregular,159.688882519079,76.8747774126058,30.1463340869383,3745.51321711641,TRUE
237,male,23,urban,own_house,156.946096792756,79.5437111370048,32.2927336469141,7474.19084298691,TRUE
238,female,76,rural,homeless,173.512649643221,53.6444056618637,17.8181312823877,4909.09794334234,FALSE
239,male,39,urban,rent,159.618541880203,93.1923014917873,36.5774444037979,6900.1213692577,TRUE
240,male,55,rural,rent,157.039483585627,90.7140321152246,36.7838136944572,6304.89493883978,TRUE
241,male,49,rural,irregular,157.929011709675,87.2587245221449,34.9852535095441,5286.19127234943,TRUE
242,female,64,rural,own_house,183.562980780872,57.6253711821395,17.1018673340069,4368.33707275774,FALSE
243,male,25,urban,irregular,159.298641706511,65.6719865604271,25.8795075667711,3617.31127460099,TRUE
244,female,78,rural,rent,180.774120226204,53.3859242878917,16.3363207918454,4859.34465275656,FALSE
245,male,37,urban,rent,154.769979494886,94.6728134527379,39.523175735315,5716.40590926104,TRUE
246,female,29,urban,own_appartment,172.622235006956,60.8939396455847,20.435280431219,5429.01272418644,FALSE
247,male,33,urban,rent,158.258673518932,90.1945143331574,36.0118209223519,6708.92161847436,TRUE
248,male,83,rural,own_appartment,175.268134211507,65.9791524693864,21.4783445825817,5841.72071400069,FALSE
249,female,36,rural,rent,175.591137251375,60.4429022291715,19.6037938090518,5852.78777375199,FALSE
250,male,54,rural,rent,169.857265065379,94.8893878789108,32.8889032245118,6159.48441759945,TRUE
251,female,76,rural,own_appartment,191.366410724321,62.1916207505315,16.982454212216,4720.89865137503,FALSE
252,female,66,urban,rent,192.175024202638,64.6692667824005,17.5107217926425,4316.79284846051,FALSE
253,female,79,rural,own_house,174.754412486147,47.9571224177581,15.703512894358,5251.18975543564,FALSE
254,male,53,urban,rent,175.549086376083,106.050612380446,34.4124848740931,7150.65606520179,TRUE
255,male,43,urban,own_appartment,156.969484333568,87.1746740791195,35.3801662437142,6578.01190868878,TRUE
256,female,44,rural,rent,186.616054221715,74.6216652744759,21.4272744138237,4740.69069953347,FALSE
257,male,42,urban,irregular,162.706572492387,100.963474702554,38.1376646462398,4629.88582482995,TRUE
258,male,66,rural,rent,160.279455590962,98.9865825617125,38.5319167729437,6963.99843285395,TRUE
259,female,64,rural,rent,172.585798270039,81.0405492155787,27.2077271892934,5929.54126517608,TRUE
260,male,79,urban,irregular,170.206019123079,83.7589891150597,28.9122305671819,3905.62473429874,TRUE
261,female,23,urban,rent,170.382446784388,55.4196401970104,19.0903548260049,4282.37377408575,FALSE
262,female,32,rural,own_appartment,167.647981881696,64.0140974544741,22.7760793409074,4898.98921001489,FALSE
263,male,45,urban,irregular,154.474112928189,103.93110064203,43.554607728084,5286.69523402759,TRUE
264,female,73,urban,rent,182.956550201069,57.5569773217922,17.1949949636225,4491.20990446764,FALSE
265,male,77,urban,rent,157.891034546579,78.5447611416104,31.5066539241015,7006.50126670906,TRUE
266,male,49,urban,rent,168.087658017216,84.9754820394473,30.0761321623578,6196.84912425849,TRUE
267,female,22,rural,irregular,163.335540373367,60.221688316082,22.5731173566146,2897.33183502964,FALSE
268,female,73,rural,rent,166.672933257241,62.1474136929938,22.3713865900067,4779.25459882061,FALSE
269,female,37,urban,own_house,190.196788299348,60.6594600865684,16.7684215074919,4001.97577207917,FALSE
270,male,65,rural,rent,148.040670281719,86.6965776993366,39.558504853993,7941.70912040589,TRUE
271,female,32,urban,rent,183.964960973588,56.8663653271743,16.8029387940979,4997.35804864876,FALSE
272,female,60,urban,own_house,177.520236519143,59.6748203751623,18.9363113100588,4788.69144237937,FALSE
273,female,62,rural,rent,174.475182726793,70.3877577000515,23.1222347834583,5620.10454966353,FALSE
274,female,71,rural,own_appartment,169.420086262278,63.0516509563048,21.9667934091363,5266.7162777644,FALSE
275,female,69,urban,rent,166.506823466799,65.7781523832139,23.7256215865384,4543.79623360991,FALSE
276,female,23,rural,own_appartment,181.967905072404,50.0930277718331,15.1282151406813,4495.6466829326,FALSE
277,male,61,urban,rent,168.302675797487,104.760199705799,36.9840336981553,6836.24026247419,TRUE
278,male,67,rural,rent,166.691723358141,96.4085127324178,34.6966312060518,8610.21392667279,TRUE
279,female,27,urban,homeless,161.570584992502,39.3193244215117,15.0619586995248,4965.13988636332,FALSE
280,female,45,urban,rent,190.483062059261,62.6106673103067,17.2558201195308,5046.22516574596,FALSE
281,male,57,urban,irregular,168.247765075483,104.899924801808,37.0575385380989,4828.51874317711,TRUE
282,male,42,urban,rent,156.691732687355,62.77508084649,25.5679032785563,5485.66947628351,TRUE
283,male,65,urban,rent,162.355573934548,113.272854590474,42.9725809913491,9305.23289267525,TRUE
284,male,25,rural,rent,171.077279687993,66.5480949215663,22.7379315951112,4537.13976807743,FALSE
285,male,59,urban,rent,161.068408220177,107.769172821844,41.5407005225973,7037.13733246144,TRUE
286,female,34,rural,irregular,180.11568340934,71.7632179070556,22.1206988829015,3075.32029781307,FALSE
287,male,36,urban,rent,161.047600536185,87.6621226298664,33.7989699590598,6164.46905820843,TRUE
